,XRPUSDT,BCHUSDT,beta,intercept
2020-01-21 18:00:00+00:00,0.23481,339.41,,
2020-01-21 19:00:00+00:00,0.23167,334.8,,
2020-01-21 20:00:00+00:00,0.23787,343.01,,
2020-01-21 21:00:00+00:00,0.23783,342.26,,
2020-01-21 22:00:00+00:00,0.23833,342.52,,
2020-01-21 23:00:00+00:00,0.23726,343.5,,
2020-01-22 00:00:00+00:00,0.23805,343.56,,
2020-01-22 01:00:00+00:00,0.23713,342.57,,
2020-01-22 02:00:00+00:00,0.2359,341.52,,
2020-01-22 03:00:00+00:00,0.23608,340.35,,
2020-01-22 04:00:00+00:00,0.23701,343.64,,
2020-01-22 05:00:00+00:00,0.23656,342.49,,
2020-01-22 06:00:00+00:00,0.23836,349.63,,
2020-01-22 07:00:00+00:00,0.23768,350.15,,
2020-01-22 08:00:00+00:00,0.23545,346.25,,
2020-01-22 09:00:00+00:00,0.23596,348.64,,
2020-01-22 10:00:00+00:00,0.23549,346.75,,
2020-01-22 11:00:00+00:00,0.23551,346.38,,
2020-01-22 12:00:00+00:00,0.23634,345.79,,
2020-01-22 13:00:00+00:00,0.23504,342.24,,
2020-01-22 14:00:00+00:00,0.23498,341.86,,
2020-01-22 15:00:00+00:00,0.23532,342.7,,
2020-01-22 16:00:00+00:00,0.2366,345.62,,
2020-01-22 17:00:00+00:00,0.23767,346.76,,
2020-01-22 18:00:00+00:00,0.236,345.06,,
2020-01-22 19:00:00+00:00,0.23597,345.27,,
2020-01-22 20:00:00+00:00,0.23615,345.74,,
2020-01-22 21:00:00+00:00,0.236,346.04,,
2020-01-22 22:00:00+00:00,0.23583,343.73,,
2020-01-22 23:00:00+00:00,0.23733,349.22,,
2020-01-23 00:00:00+00:00,0.2356,346.1,,
2020-01-23 01:00:00+00:00,0.23208,340.82,,
2020-01-23 02:00:00+00:00,0.23278,341.83,,
2020-01-23 03:00:00+00:00,0.23201,341.44,,
2020-01-23 04:00:00+00:00,0.23128,339.99,,
2020-01-23 05:00:00+00:00,0.23089,340.37,,
2020-01-23 06:00:00+00:00,0.22969,337.99,,
2020-01-23 07:00:00+00:00,0.23156,340.05,,
2020-01-23 08:00:00+00:00,0.22865,337.92,,
2020-01-23 09:00:00+00:00,0.22686,336.78,,
2020-01-23 10:00:00+00:00,0.22791,337.58,,
2020-01-23 11:00:00+00:00,0.22771,336.68,,
2020-01-23 12:00:00+00:00,0.22773,337.83,,
2020-01-23 13:00:00+00:00,0.2257,335.43,,
2020-01-23 14:00:00+00:00,0.22677,334.87,,
2020-01-23 15:00:00+00:00,0.22689,336.48,,
2020-01-23 16:00:00+00:00,0.22566,331.43,,
2020-01-23 17:00:00+00:00,0.22328,322.35,,
2020-01-23 18:00:00+00:00,0.22192,319.77,,
2020-01-23 19:00:00+00:00,0.22258,319.62,,
2020-01-23 20:00:00+00:00,0.22342,321.22,,
2020-01-23 21:00:00+00:00,0.2255,324.23,,
2020-01-23 22:00:00+00:00,0.22644,323.75,,
2020-01-23 23:00:00+00:00,0.22586,325.21,,
2020-01-24 00:00:00+00:00,0.22594,326.82,,
2020-01-24 01:00:00+00:00,0.223,322.04,,
2020-01-24 02:00:00+00:00,0.22039,310.22,,
2020-01-24 03:00:00+00:00,0.2213,310.86,,
2020-01-24 04:00:00+00:00,0.22049,308.73,,
2020-01-24 05:00:00+00:00,0.22153,312.9,,
2020-01-24 06:00:00+00:00,0.22257,313.06,,
2020-01-24 07:00:00+00:00,0.22038,310.03,,
2020-01-24 08:00:00+00:00,0.22065,307.76,,
2020-01-24 09:00:00+00:00,0.21476,301.86,,
2020-01-24 10:00:00+00:00,0.21489,302.44,,
2020-01-24 11:00:00+00:00,0.22096,319.95,,
2020-01-24 12:00:00+00:00,0.22368,323.02,,
2020-01-24 13:00:00+00:00,0.2249,324.02,,
2020-01-24 14:00:00+00:00,0.22439,322.24,,
2020-01-24 15:00:00+00:00,0.22359,323.25,,
2020-01-24 16:00:00+00:00,0.22228,317.4,,
2020-01-24 17:00:00+00:00,0.22231,315.3,,
2020-01-24 18:00:00+00:00,0.22311,317.88,,
2020-01-24 19:00:00+00:00,0.22383,320.34,,
2020-01-24 20:00:00+00:00,0.22349,320.31,,
2020-01-24 21:00:00+00:00,0.22367,321.38,,
2020-01-24 22:00:00+00:00,0.22237,320.44,,
2020-01-24 23:00:00+00:00,0.22222,318.83,,
2020-01-25 00:00:00+00:00,0.21775,307.16,,
2020-01-25 01:00:00+00:00,0.21723,308.09,,
2020-01-25 02:00:00+00:00,0.21836,309.72,,
2020-01-25 03:00:00+00:00,0.21811,307.41,,
2020-01-25 04:00:00+00:00,0.21838,307.04,,
2020-01-25 05:00:00+00:00,0.21867,308.57,,
2020-01-25 06:00:00+00:00,0.21969,308.29,,
2020-01-25 07:00:00+00:00,0.21954,308.14,,
2020-01-25 08:00:00+00:00,0.22148,316.88,,
2020-01-25 09:00:00+00:00,0.22106,314.81,,
2020-01-25 10:00:00+00:00,0.2193,311.08,,
2020-01-25 11:00:00+00:00,0.21824,310.08,,
2020-01-25 12:00:00+00:00,0.2181,306.69,,
2020-01-25 13:00:00+00:00,0.21944,310.22,,
2020-01-25 14:00:00+00:00,0.21959,308.34,,
2020-01-25 15:00:00+00:00,0.22004,310.22,,
2020-01-25 16:00:00+00:00,0.22093,311.52,,
2020-01-25 17:00:00+00:00,0.21921,309.61,,
2020-01-25 18:00:00+00:00,0.21962,310.51,,
2020-01-25 19:00:00+00:00,0.22053,314.17,,
2020-01-25 20:00:00+00:00,0.22026,314.5,,
2020-01-25 21:00:00+00:00,0.22106,314.75,,
2020-01-25 22:00:00+00:00,0.22044,312.13,,
2020-01-25 23:00:00+00:00,0.21946,310.13,,
2020-01-26 00:00:00+00:00,0.21945,310.21,,
2020-01-26 01:00:00+00:00,0.22041,311.31,,
2020-01-26 02:00:00+00:00,0.21968,310.78,,
2020-01-26 03:00:00+00:00,0.22155,313.99,,
2020-01-26 04:00:00+00:00,0.22086,314.0,,
2020-01-26 05:00:00+00:00,0.22131,315.29,,
2020-01-26 06:00:00+00:00,0.22049,312.9,,
2020-01-26 07:00:00+00:00,0.22106,315.63,,
2020-01-26 08:00:00+00:00,0.22244,322.06,,
2020-01-26 09:00:00+00:00,0.22255,322.69,,
2020-01-26 10:00:00+00:00,0.22296,324.0,,
2020-01-26 11:00:00+00:00,0.22361,324.32,,
2020-01-26 12:00:00+00:00,0.2236,325.15,,
2020-01-26 13:00:00+00:00,0.22301,327.24,,
2020-01-26 14:00:00+00:00,0.22378,332.34,,
2020-01-26 15:00:00+00:00,0.22306,332.14,,
2020-01-26 16:00:00+00:00,0.2247,343.0,,
2020-01-26 17:00:00+00:00,0.22717,347.05,,
2020-01-26 18:00:00+00:00,0.22693,346.16,,
2020-01-26 19:00:00+00:00,0.22643,344.33,,
2020-01-26 20:00:00+00:00,0.22635,344.05,,
2020-01-26 21:00:00+00:00,0.22681,345.46,,
2020-01-26 22:00:00+00:00,0.22785,344.17,,
2020-01-26 23:00:00+00:00,0.23131,348.24,,
2020-01-27 00:00:00+00:00,0.23095,358.84,,
2020-01-27 01:00:00+00:00,0.2305,358.66,,
2020-01-27 02:00:00+00:00,0.22996,357.01,,
2020-01-27 03:00:00+00:00,0.22898,358.44,,
2020-01-27 04:00:00+00:00,0.2285,355.14,,
2020-01-27 05:00:00+00:00,0.2287,357.82,,
2020-01-27 06:00:00+00:00,0.2285,363.69,,
2020-01-27 07:00:00+00:00,0.22915,361.72,,
2020-01-27 08:00:00+00:00,0.22684,357.83,,
2020-01-27 09:00:00+00:00,0.22784,361.22,,
2020-01-27 10:00:00+00:00,0.22742,359.44,,
2020-01-27 11:00:00+00:00,0.23022,369.57,,
2020-01-27 12:00:00+00:00,0.23117,371.73,,
2020-01-27 13:00:00+00:00,0.2306,367.07,,
2020-01-27 14:00:00+00:00,0.23168,371.6,,
2020-01-27 15:00:00+00:00,0.23205,373.64,,
2020-01-27 16:00:00+00:00,0.23163,372.81,,
2020-01-27 17:00:00+00:00,0.23102,369.98,,
2020-01-27 18:00:00+00:00,0.2336,374.93,,
2020-01-27 19:00:00+00:00,0.23323,370.32,,
2020-01-27 20:00:00+00:00,0.23364,372.92,,
2020-01-27 21:00:00+00:00,0.2334,371.64,,
2020-01-27 22:00:00+00:00,0.231,359.51,,
2020-01-27 23:00:00+00:00,0.23077,362.86,,
2020-01-28 00:00:00+00:00,0.23235,371.66,,
2020-01-28 01:00:00+00:00,0.23484,369.67,,
2020-01-28 02:00:00+00:00,0.23399,370.38,,
2020-01-28 03:00:00+00:00,0.23385,369.2,,
2020-01-28 04:00:00+00:00,0.2331,364.9,,
2020-01-28 05:00:00+00:00,0.23282,365.78,,
2020-01-28 06:00:00+00:00,0.23212,363.31,,
2020-01-28 07:00:00+00:00,0.23374,365.78,,
2020-01-28 08:00:00+00:00,0.23368,364.53,,
2020-01-28 09:00:00+00:00,0.23303,364.35,,
2020-01-28 10:00:00+00:00,0.23319,369.14,,
2020-01-28 11:00:00+00:00,0.23388,369.23,,
2020-01-28 12:00:00+00:00,0.23367,369.01,,
2020-01-28 13:00:00+00:00,0.23838,369.37,,
2020-01-28 14:00:00+00:00,0.23663,374.66,,
2020-01-28 15:00:00+00:00,0.23468,367.0,,
2020-01-28 16:00:00+00:00,0.23341,364.98,,
2020-01-28 17:00:00+00:00,0.2339,364.64,,
2020-01-28 18:00:00+00:00,0.23399,363.66,,
2020-01-28 19:00:00+00:00,0.23607,364.24,,
2020-01-28 20:00:00+00:00,0.23694,367.56,,
2020-01-28 21:00:00+00:00,0.23568,369.44,,
2020-01-28 22:00:00+00:00,0.237,370.5,,
2020-01-28 23:00:00+00:00,0.23906,378.6,,
2020-01-29 00:00:00+00:00,0.23804,384.17,,
2020-01-29 01:00:00+00:00,0.23908,385.9,,
2020-01-29 02:00:00+00:00,0.2382,381.73,,
2020-01-29 03:00:00+00:00,0.23902,384.73,,
2020-01-29 04:00:00+00:00,0.23905,385.08,,
2020-01-29 05:00:00+00:00,0.24025,387.7,,
2020-01-29 06:00:00+00:00,0.23986,390.33,,
2020-01-29 07:00:00+00:00,0.24082,393.38,,
2020-01-29 08:00:00+00:00,0.24094,393.59,,
2020-01-29 09:00:00+00:00,0.238,385.63,,
2020-01-29 10:00:00+00:00,0.23966,391.29,,
2020-01-29 11:00:00+00:00,0.23749,383.67,,
2020-01-29 12:00:00+00:00,0.23738,384.21,,
2020-01-29 13:00:00+00:00,0.23742,386.9,,
2020-01-29 14:00:00+00:00,0.23743,385.81,,
2020-01-29 15:00:00+00:00,0.2343,378.97,,
2020-01-29 16:00:00+00:00,0.23724,388.26,,
2020-01-29 17:00:00+00:00,0.23673,383.69,,
2020-01-29 18:00:00+00:00,0.23732,384.25,,
2020-01-29 19:00:00+00:00,0.23767,386.0,,
2020-01-29 20:00:00+00:00,0.23693,385.58,,
2020-01-29 21:00:00+00:00,0.2375,384.73,,
2020-01-29 22:00:00+00:00,0.23732,385.03,,
2020-01-29 23:00:00+00:00,0.23539,380.26,,
2020-01-30 00:00:00+00:00,0.23311,377.76,,
2020-01-30 01:00:00+00:00,0.23348,379.63,,
2020-01-30 02:00:00+00:00,0.2326,375.88,,
2020-01-30 03:00:00+00:00,0.2335,382.23,,
2020-01-30 04:00:00+00:00,0.23481,383.93,,
2020-01-30 05:00:00+00:00,0.23413,383.0,,
2020-01-30 06:00:00+00:00,0.23408,384.29,,
2020-01-30 07:00:00+00:00,0.23727,390.84,,
2020-01-30 08:00:00+00:00,0.23643,389.54,,
2020-01-30 09:00:00+00:00,0.23749,387.09,,
2020-01-30 10:00:00+00:00,0.2355,383.06,,
2020-01-30 11:00:00+00:00,0.23562,384.49,,
2020-01-30 12:00:00+00:00,0.23894,387.94,,
2020-01-30 13:00:00+00:00,0.23799,387.62,,
2020-01-30 14:00:00+00:00,0.23722,383.11,,
2020-01-30 15:00:00+00:00,0.23849,386.12,,
2020-01-30 16:00:00+00:00,0.23784,386.67,,
2020-01-30 17:00:00+00:00,0.23862,394.62,,
2020-01-30 18:00:00+00:00,0.24038,395.04,,
2020-01-30 19:00:00+00:00,0.24097,394.84,,
2020-01-30 20:00:00+00:00,0.24437,395.02,,
2020-01-30 21:00:00+00:00,0.24422,393.09,,
2020-01-30 22:00:00+00:00,0.24603,395.49,,
2020-01-30 23:00:00+00:00,0.24376,392.69,,
2020-01-31 00:00:00+00:00,0.24256,391.15,,
2020-01-31 01:00:00+00:00,0.24259,389.19,,
2020-01-31 02:00:00+00:00,0.24228,389.17,,
2020-01-31 03:00:00+00:00,0.242,387.02,,
2020-01-31 04:00:00+00:00,0.24144,384.59,,
2020-01-31 05:00:00+00:00,0.24056,381.47,,
2020-01-31 06:00:00+00:00,0.24217,385.99,,
2020-01-31 07:00:00+00:00,0.24077,384.31,,
2020-01-31 08:00:00+00:00,0.24086,385.65,,
2020-01-31 09:00:00+00:00,0.24022,383.73,,
2020-01-31 10:00:00+00:00,0.23915,383.15,,
2020-01-31 11:00:00+00:00,0.2381,381.52,,
2020-01-31 12:00:00+00:00,0.23662,371.11,,
2020-01-31 13:00:00+00:00,0.23632,371.29,,
2020-01-31 14:00:00+00:00,0.23621,369.49,,
2020-01-31 15:00:00+00:00,0.23872,375.76,,
2020-01-31 16:00:00+00:00,0.23688,369.72,,
2020-01-31 17:00:00+00:00,0.23712,367.7,,
2020-01-31 18:00:00+00:00,0.23985,371.28,,
2020-01-31 19:00:00+00:00,0.23752,369.49,,
2020-01-31 20:00:00+00:00,0.23793,373.68,,
2020-01-31 21:00:00+00:00,0.23895,376.0,,
2020-01-31 22:00:00+00:00,0.23927,380.54,,
2020-01-31 23:00:00+00:00,0.23946,374.86,,
2020-02-01 00:00:00+00:00,0.24097,377.69,,
2020-02-01 01:00:00+00:00,0.24265,384.1,,
2020-02-01 02:00:00+00:00,0.24251,385.4,,
2020-02-01 03:00:00+00:00,0.24175,388.58,,
2020-02-01 04:00:00+00:00,0.2409,383.55,,
2020-02-01 05:00:00+00:00,0.24016,382.0,,
2020-02-01 06:00:00+00:00,0.24098,383.54,,
2020-02-01 07:00:00+00:00,0.2415,383.6,,
2020-02-01 08:00:00+00:00,0.23999,380.6,,
2020-02-01 09:00:00+00:00,0.23982,381.17,,
2020-02-01 10:00:00+00:00,0.24041,380.06,,
2020-02-01 11:00:00+00:00,0.23814,376.1,,
2020-02-01 12:00:00+00:00,0.2379,375.21,,
2020-02-01 13:00:00+00:00,0.23986,378.97,,
2020-02-01 14:00:00+00:00,0.23938,380.02,,
2020-02-01 15:00:00+00:00,0.23876,378.43,,
2020-02-01 16:00:00+00:00,0.24059,382.17,,
2020-02-01 17:00:00+00:00,0.23972,379.69,,
2020-02-01 18:00:00+00:00,0.24117,380.23,,
2020-02-01 19:00:00+00:00,0.24101,379.89,,
2020-02-01 20:00:00+00:00,0.24088,380.68,,
2020-02-01 21:00:00+00:00,0.2418,378.65,,
2020-02-01 22:00:00+00:00,0.24174,379.21,,
2020-02-01 23:00:00+00:00,0.24141,380.08,,
2020-02-02 00:00:00+00:00,0.23883,374.85,,
2020-02-02 01:00:00+00:00,0.2389,376.14,,
2020-02-02 02:00:00+00:00,0.23744,371.44,,
2020-02-02 03:00:00+00:00,0.23753,371.89,,
2020-02-02 04:00:00+00:00,0.23909,376.92,,
2020-02-02 05:00:00+00:00,0.24071,375.36,,
2020-02-02 06:00:00+00:00,0.24199,380.16,,
2020-02-02 07:00:00+00:00,0.2418,379.49,,
2020-02-02 08:00:00+00:00,0.24151,379.48,,
2020-02-02 09:00:00+00:00,0.24766,380.12,,
2020-02-02 10:00:00+00:00,0.25047,382.21,,
2020-02-02 11:00:00+00:00,0.25484,382.91,,
2020-02-02 12:00:00+00:00,0.256,383.5,,
2020-02-02 13:00:00+00:00,0.25591,381.96,,
2020-02-02 14:00:00+00:00,0.25708,382.07,,
2020-02-02 15:00:00+00:00,0.25669,380.18,,
2020-02-02 16:00:00+00:00,0.25452,384.15,,
2020-02-02 17:00:00+00:00,0.25384,383.1,,
2020-02-02 18:00:00+00:00,0.25357,383.5,,
2020-02-02 19:00:00+00:00,0.25413,381.84,,
2020-02-02 20:00:00+00:00,0.25592,382.77,,
2020-02-02 21:00:00+00:00,0.25667,384.16,,
2020-02-02 22:00:00+00:00,0.25226,379.66,,
2020-02-02 23:00:00+00:00,0.25093,377.34,,
2020-02-03 00:00:00+00:00,0.25507,383.7,,
2020-02-03 01:00:00+00:00,0.25459,387.14,,
2020-02-03 02:00:00+00:00,0.25127,383.06,,
2020-02-03 03:00:00+00:00,0.25198,382.49,,
2020-02-03 04:00:00+00:00,0.25209,381.89,,
2020-02-03 05:00:00+00:00,0.25411,382.82,,
2020-02-03 06:00:00+00:00,0.25293,384.04,,
2020-02-03 07:00:00+00:00,0.25234,383.0,,
2020-02-03 08:00:00+00:00,0.25346,384.21,,
2020-02-03 09:00:00+00:00,0.25116,381.57,,
2020-02-03 10:00:00+00:00,0.24953,379.21,,
2020-02-03 11:00:00+00:00,0.25174,383.4,,
2020-02-03 12:00:00+00:00,0.25122,382.27,,
2020-02-03 13:00:00+00:00,0.24998,381.76,,
2020-02-03 14:00:00+00:00,0.25189,383.2,,
2020-02-03 15:00:00+00:00,0.2473,380.04,,
2020-02-03 16:00:00+00:00,0.24786,381.08,,
2020-02-03 17:00:00+00:00,0.24945,381.64,,
2020-02-03 18:00:00+00:00,0.25035,382.29,,
2020-02-03 19:00:00+00:00,0.25054,383.5,,
2020-02-03 20:00:00+00:00,0.2528,383.88,,
2020-02-03 21:00:00+00:00,0.25168,382.67,,
2020-02-03 22:00:00+00:00,0.25167,382.34,,
2020-02-03 23:00:00+00:00,0.25453,384.25,,
2020-02-04 00:00:00+00:00,0.25622,387.19,,
2020-02-04 01:00:00+00:00,0.25319,384.39,,
2020-02-04 02:00:00+00:00,0.2547,386.83,,
2020-02-04 03:00:00+00:00,0.25207,382.39,,
2020-02-04 04:00:00+00:00,0.25097,382.0,,
2020-02-04 05:00:00+00:00,0.25213,384.01,,
2020-02-04 06:00:00+00:00,0.2522,383.27,,
2020-02-04 07:00:00+00:00,0.25151,383.65,,
2020-02-04 08:00:00+00:00,0.25019,381.0,,
2020-02-04 09:00:00+00:00,0.24859,376.76,,
2020-02-04 10:00:00+00:00,0.24998,376.56,,
2020-02-04 11:00:00+00:00,0.25205,380.56,,
2020-02-04 12:00:00+00:00,0.25059,378.42,,
2020-02-04 13:00:00+00:00,0.25035,378.72,,
2020-02-04 14:00:00+00:00,0.26063,377.38,,
2020-02-04 15:00:00+00:00,0.26766,379.2,,
2020-02-04 16:00:00+00:00,0.26746,381.1,,
2020-02-04 17:00:00+00:00,0.26492,380.64,,
2020-02-04 18:00:00+00:00,0.26413,380.21,,
2020-02-04 19:00:00+00:00,0.26565,378.82,,
2020-02-04 20:00:00+00:00,0.26682,378.6,,
2020-02-04 21:00:00+00:00,0.2658,378.64,,
2020-02-04 22:00:00+00:00,0.26504,381.47,,
2020-02-04 23:00:00+00:00,0.26737,380.93,,
2020-02-05 00:00:00+00:00,0.2741,381.65,,
2020-02-05 01:00:00+00:00,0.2703,378.84,,
2020-02-05 02:00:00+00:00,0.27421,381.44,,
2020-02-05 03:00:00+00:00,0.27461,382.34,,
2020-02-05 04:00:00+00:00,0.27955,384.85,,
2020-02-05 05:00:00+00:00,0.28065,385.74,,
2020-02-05 06:00:00+00:00,0.27872,384.68,,
2020-02-05 07:00:00+00:00,0.27849,385.79,,
2020-02-05 08:00:00+00:00,0.27896,385.63,,
2020-02-05 09:00:00+00:00,0.2795,386.75,,
2020-02-05 10:00:00+00:00,0.27373,418.13,,
2020-02-05 11:00:00+00:00,0.27441,424.89,,
2020-02-05 12:00:00+00:00,0.27317,426.18,,
2020-02-05 13:00:00+00:00,0.27642,425.76,,
2020-02-05 14:00:00+00:00,0.27686,429.71,,
2020-02-05 15:00:00+00:00,0.27808,435.86,,
2020-02-05 16:00:00+00:00,0.27662,433.99,,
2020-02-05 17:00:00+00:00,0.27837,433.87,,
2020-02-05 18:00:00+00:00,0.27821,431.68,,
2020-02-05 19:00:00+00:00,0.2765,431.03,,
2020-02-05 20:00:00+00:00,0.2768,432.31,,
2020-02-05 21:00:00+00:00,0.27826,435.18,,
2020-02-05 22:00:00+00:00,0.279,434.17,,
2020-02-05 23:00:00+00:00,0.27774,444.92,,
2020-02-06 00:00:00+00:00,0.27405,435.83,,
2020-02-06 01:00:00+00:00,0.27647,438.65,,
2020-02-06 02:00:00+00:00,0.27534,434.94,,
2020-02-06 03:00:00+00:00,0.28074,441.65,,
2020-02-06 04:00:00+00:00,0.28286,439.42,,
2020-02-06 05:00:00+00:00,0.28082,439.84,,
2020-02-06 06:00:00+00:00,0.28154,440.41,,
2020-02-06 07:00:00+00:00,0.28136,438.5,,
2020-02-06 08:00:00+00:00,0.2829,437.62,,
2020-02-06 09:00:00+00:00,0.28244,439.67,,
2020-02-06 10:00:00+00:00,0.28152,439.4,,
2020-02-06 11:00:00+00:00,0.28112,441.55,,
2020-02-06 12:00:00+00:00,0.28296,442.46,,
2020-02-06 13:00:00+00:00,0.27533,431.35,,
2020-02-06 14:00:00+00:00,0.28051,443.88,,
2020-02-06 15:00:00+00:00,0.27916,443.21,,
2020-02-06 16:00:00+00:00,0.2797,439.64,,
2020-02-06 17:00:00+00:00,0.28399,439.08,,
2020-02-06 18:00:00+00:00,0.28237,439.79,,
2020-02-06 19:00:00+00:00,0.28233,437.44,,
2020-02-06 20:00:00+00:00,0.28242,439.87,,
2020-02-06 21:00:00+00:00,0.28325,440.1,,
2020-02-06 22:00:00+00:00,0.2809,438.71,,
2020-02-06 23:00:00+00:00,0.28325,445.76,,
2020-02-07 00:00:00+00:00,0.28499,442.75,,
2020-02-07 01:00:00+00:00,0.28575,444.99,,
2020-02-07 02:00:00+00:00,0.28504,453.12,,
2020-02-07 03:00:00+00:00,0.28261,441.24,,
2020-02-07 04:00:00+00:00,0.28297,443.02,,
2020-02-07 05:00:00+00:00,0.28098,439.42,,
2020-02-07 06:00:00+00:00,0.28235,441.37,,
2020-02-07 07:00:00+00:00,0.28196,441.2,,
2020-02-07 08:00:00+00:00,0.2817,436.06,,
2020-02-07 09:00:00+00:00,0.28352,439.74,,
2020-02-07 10:00:00+00:00,0.28375,441.6,,
2020-02-07 11:00:00+00:00,0.28191,437.11,,
2020-02-07 12:00:00+00:00,0.27936,434.95,,
2020-02-07 13:00:00+00:00,0.28073,435.81,,
2020-02-07 14:00:00+00:00,0.28162,440.35,,
2020-02-07 15:00:00+00:00,0.27981,435.63,,
2020-02-07 16:00:00+00:00,0.27977,436.89,,
2020-02-07 17:00:00+00:00,0.27832,436.08,,
2020-02-07 18:00:00+00:00,0.27952,438.78,,
2020-02-07 19:00:00+00:00,0.27977,436.6,,
2020-02-07 20:00:00+00:00,0.27832,435.6,,
2020-02-07 21:00:00+00:00,0.27794,436.71,,
2020-02-07 22:00:00+00:00,0.27885,440.29,,
2020-02-07 23:00:00+00:00,0.27953,439.21,,
2020-02-08 00:00:00+00:00,0.2754,437.36,,
2020-02-08 01:00:00+00:00,0.27524,435.46,,
2020-02-08 02:00:00+00:00,0.26972,431.5,,
2020-02-08 03:00:00+00:00,0.27037,430.97,,
2020-02-08 04:00:00+00:00,0.27381,444.0,,
2020-02-08 05:00:00+00:00,0.27479,444.27,,
2020-02-08 06:00:00+00:00,0.27458,445.75,,
2020-02-08 07:00:00+00:00,0.2744,444.81,,
2020-02-08 08:00:00+00:00,0.27946,448.45,,
2020-02-08 09:00:00+00:00,0.27898,448.79,,
2020-02-08 10:00:00+00:00,0.27895,447.0,,
2020-02-08 11:00:00+00:00,0.2788,446.82,,
2020-02-08 12:00:00+00:00,0.27867,448.0,,
2020-02-08 13:00:00+00:00,0.27796,443.99,,
2020-02-08 14:00:00+00:00,0.27871,446.03,,
2020-02-08 15:00:00+00:00,0.2766,444.09,,
2020-02-08 16:00:00+00:00,0.27818,448.08,,
2020-02-08 17:00:00+00:00,0.27648,445.35,,
2020-02-08 18:00:00+00:00,0.27679,446.9,,
2020-02-08 19:00:00+00:00,0.27759,447.45,,
2020-02-08 20:00:00+00:00,0.27799,447.6,,
2020-02-08 21:00:00+00:00,0.27864,446.28,,
2020-02-08 22:00:00+00:00,0.27803,447.67,,
2020-02-08 23:00:00+00:00,0.27735,444.46,,
2020-02-09 00:00:00+00:00,0.28009,452.94,,
2020-02-09 01:00:00+00:00,0.27932,451.48,,
2020-02-09 03:00:00+00:00,0.28116,458.4,,
2020-02-09 04:00:00+00:00,0.28055,455.08,,
2020-02-09 05:00:00+00:00,0.28353,455.56,,
2020-02-09 06:00:00+00:00,0.28519,455.95,,
2020-02-09 07:00:00+00:00,0.28566,456.05,,
2020-02-09 08:00:00+00:00,0.28291,454.06,,
2020-02-09 09:00:00+00:00,0.28108,450.03,,
2020-02-09 10:00:00+00:00,0.28361,452.14,,
2020-02-09 11:00:00+00:00,0.28229,449.11,,
2020-02-09 12:00:00+00:00,0.28193,449.54,,
2020-02-09 13:00:00+00:00,0.28106,446.5,,
2020-02-09 14:00:00+00:00,0.27964,441.36,,
2020-02-09 15:00:00+00:00,0.27982,445.73,,
2020-02-09 16:00:00+00:00,0.28125,451.54,,
2020-02-09 17:00:00+00:00,0.28146,445.6,,
2020-02-09 18:00:00+00:00,0.28069,445.89,,
2020-02-09 19:00:00+00:00,0.28066,446.25,,
2020-02-09 20:00:00+00:00,0.27974,442.28,,
2020-02-09 21:00:00+00:00,0.27995,443.19,,
2020-02-09 22:00:00+00:00,0.2837,447.87,,
2020-02-09 23:00:00+00:00,0.28257,449.72,,
2020-02-10 00:00:00+00:00,0.28301,450.26,,
2020-02-10 01:00:00+00:00,0.28079,445.03,,
2020-02-10 02:00:00+00:00,0.28085,447.65,,
2020-02-10 03:00:00+00:00,0.27903,445.68,,
2020-02-10 04:00:00+00:00,0.27868,444.13,,
2020-02-10 05:00:00+00:00,0.2731,438.97,,
2020-02-10 06:00:00+00:00,0.276,442.31,,
2020-02-10 07:00:00+00:00,0.27588,445.97,,
2020-02-10 08:00:00+00:00,0.2724,440.05,,
2020-02-10 09:00:00+00:00,0.27071,441.97,,
2020-02-10 10:00:00+00:00,0.27222,442.76,,
2020-02-10 11:00:00+00:00,0.27132,440.89,,
2020-02-10 12:00:00+00:00,0.27225,442.64,,
2020-02-10 13:00:00+00:00,0.27224,442.86,,
2020-02-10 14:00:00+00:00,0.27495,457.59,,
2020-02-10 15:00:00+00:00,0.27439,454.18,,
2020-02-10 16:00:00+00:00,0.2728,452.12,,
2020-02-10 17:00:00+00:00,0.27318,454.28,,
2020-02-10 18:00:00+00:00,0.27323,453.81,,
2020-02-10 19:00:00+00:00,0.273,450.65,,
2020-02-10 20:00:00+00:00,0.27397,451.49,,
2020-02-10 21:00:00+00:00,0.27416,452.03,,
2020-02-10 22:00:00+00:00,0.27284,452.16,,
2020-02-10 23:00:00+00:00,0.27338,452.05,,
2020-02-11 00:00:00+00:00,0.27093,444.16,,
2020-02-11 01:00:00+00:00,0.27132,447.61,,
2020-02-11 02:00:00+00:00,0.27032,444.21,,
2020-02-11 03:00:00+00:00,0.26805,443.11,,
2020-02-11 04:00:00+00:00,0.26872,443.83,,
2020-02-11 05:00:00+00:00,0.26954,444.33,,
2020-02-11 06:00:00+00:00,0.27004,444.44,,
2020-02-11 07:00:00+00:00,0.26923,442.46,,
2020-02-11 08:00:00+00:00,0.27163,448.64,,
2020-02-11 09:00:00+00:00,0.27164,446.31,,
2020-02-11 10:00:00+00:00,0.27194,450.44,,
2020-02-11 11:00:00+00:00,0.27295,451.55,,
2020-02-11 12:00:00+00:00,0.27301,452.2,,
2020-02-11 13:00:00+00:00,0.27308,453.57,,
